Sigla da IES,Ano,Código da Área,Área de Avaliação,CPC Contínuo,CPC Faixa
UECE,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.6955,3
UECE,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.0179,4
UECE,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.7685,4
UNEB,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.3382,4
UNEB,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.3371,3
UNEB,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.1111,4
UNEB,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.4546,4
UNEB,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.7146,3
UNEB,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.4655,3
UNEB,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.654,3
UNEB,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.4923,3
UNEB,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.3892,3
UNEB,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.838,3
UNEB,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.3044,3
UNEB,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.4462,3
UNEB,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.4974,3
UNEB,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.7439,3
UNEB,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.6748,3
UNEB,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),1.9931,3
UNICAMP,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.2086,4
UNICAMP,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.3044,4
UNESP,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.6434,4
UNESP,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),1.434,2
UEM,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.6539,4
UNI-FACEF,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.6377,4
UERN,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.8041,3
UERN,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.6823,3
UERN,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.2708,4
UERN,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.6023,3
UERN,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),,SC
UERN,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.3388,3
FERLAGOS,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.983,4
UNIVILLE,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.1278,4
FAFIMA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.3032,3
UVA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),1.852,2
UFSJ,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.475,4
CEUCLAR,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.4232,4
USC,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.361,4
UNESA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),,SC
UNESA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),1.7878,2
UNESA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.2841,4
UNESA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.5963,3
UNESA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),,SC
UNESA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.0025,4
UNESA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.8425,3
UVA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.1218,4
UCB,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.7984,3
FFCLSM,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.3734,3
UNIMEP,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.953,4
FIS,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.4676,3
UNISC,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.9916,4
,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.4915,3
UNINOVE,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.7992,3
UNINOVE,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),4.1637,5
UNINOVE,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.0467,4
UNIP,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.5112,3
UNIP,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),,SC
UNIP,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),,SC
PUC MINAS,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.855,4
UNIMONTES,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),1.6482,2
UNIMONTES,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.8504,3
UNIMONTES,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),1.88,2
UNIMONTES,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),1.9974,3
UNAMA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.5738,3
UNIFACS,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.6363,3
UCDB,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.9419,3
UNIT,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),,SC
UCB,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.404,4
UCB,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.5632,4
UPE,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.0767,3
UPE,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.8695,3
UPE,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.0442,3
URI,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.3944,3
UNIFRA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.5744,3
UNIPAR,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),1.6708,2
UNC,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.8616,3
ULBRA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.5882,3
UAM,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.0612,4
FFCLDB,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.148,3
UNESC,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.4071,4
FESB,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.3637,3
UCSAL,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.0735,3
PUC GOIÁS,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.8158,3
PUC-RIO,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),4.5836,5
PUCSP,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),,SC
UERJ,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.164,4
UERJ,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.1637,4
UFMA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.1527,4
UFAC,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.1834,4
UFAC,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.9613,4
UEPB,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.8214,3
UEPB,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.1066,4
UEPB,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.2533,4
UEPB,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.927,3
UEMA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.7521,3
UEMA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.1154,3
UEMA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.6999,3
UEMA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.1405,3
UEMA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),1.4697,2
UEMA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),1.9282,2
UEMA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),1.8864,2
UEMA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),1.7106,2
UEMA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),1.2889,2
UEMA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),1.7017,2
UEMA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.1306,3
UEMA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.4053,3
UFPA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),1.3364,2
UFPA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.8783,3
UFPA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),1.9264,2
UFPA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.4743,3
UFPA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.5713,3
UFPA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.687,3
UFPA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.4405,3
UFPA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.639,3
UFRN,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.1509,4
UFRN,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.0948,4
UFRN,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.7947,3
UFPR,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),4.3799,5
UFPR,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.6388,4
UFPR,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),4.1225,5
UFF,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.2211,4
UFF,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.9493,4
UFF,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.7954,3
UFF,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.2808,3
UFF,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),,SC
UFF,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.305,4
UFF,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.1015,4
UFES,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.341,4
UFRRJ,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.9275,3
UFRRJ,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.3835,4
UFMG,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.3786,4
UFJF,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.4649,4
UFAL,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.9606,4
UFAL,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.6828,3
UFAL,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.8231,3
UFAL,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.6786,3
UFBA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.037,4
UFBA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.2909,4
UFPB,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.9657,4
UFPB,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.9837,4
UFPB,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.199,4
UFPE,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.9968,4
UFPE,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.0304,4
UFRGS,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.399,4
UFSM,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.6952,4
UFSM,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.2232,4
UFC,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.4493,4
UFC,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.2224,4
UFG,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.8766,3
UFG,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.6572,3
UFG,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.9772,4
UFSC,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.1912,4
UFSC,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.2713,4
UFRJ,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.1371,4
UFRPE,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.6373,4
UNIFESP,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.8053,4
UFLA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.0286,3
UNIOESTE,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.2454,4
UNIOESTE,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.2648,3
UNICNEC,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.809,3
UFPEL,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.0872,4
UNILASALLE,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.0241,4
UNIVERSO,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.0862,3
UEFS,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.6417,3
UEFS,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),1.5545,2
UNINILTONLINS,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),1.9138,2
UNIGRAN,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.7187,3
UESB,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.6679,3
UESB,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.8545,3
UFMS,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.5601,3
UFMS,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.253,4
UNIR,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.2787,3
UNIR,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.6421,3
UNIR,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.9096,3
UNIR,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.3674,3
FAFOPA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),1.3008,2
UNP,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.0761,4
UNP,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.5,3
UNEMAT,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.5686,3
UNEMAT,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.8227,3
UNEMAT,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),1.8207,2
UEPG,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.3694,4
SÃO CAMILO-ES,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.975,4
URCA,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),1.965,3
FAPAM,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.8497,3
UESPI,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.3741,4
UESPI,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.8462,3
UESPI,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.1168,3
UESPI,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.5612,3
UESPI,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),1.962,3
UESPI,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.2461,3
UESPI,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.8896,3
UESPI,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.6862,3
UESPI,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),1.9475,3
UFRR,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.8683,3
FAFICH,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.9395,3
UNIMES,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),2.3248,3
UEMG,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),1.9442,2
UNIVATES,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),4.2818,5
FSLF,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.1988,4
IF Fluminense,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.2002,4
UNICENTRO,2017,904,LETRAS-PORTUGUÊS (LICENCIATURA),3.3684,4
